textId,content
i_bf1f2fecbef0,昨天，（我）开着窗户就睡了，所以着凉了。
i_5919aed681fe,那可不行呀。请多保重（身体）。
i_b5e4b01d24da,对不起，这台电脑开了却不启动……
i_3184938e8d4a,噢，那台电脑坏了。
i_aff67a120ad5,森先生在哪里？
i_e5572c48c9ee,大约1小时前离开公司的，应该到家了吧。
i_d851f6dcb376,太田先生真够晚的。（怎么还没来啊）。
i_e4bc4f86fa11,是啊。不过，太田先生是负责人，不应该迟到的呀……（按说不会迟到呀……）
i_1a88caeddffa,刚才太田先生来电话，说策划方案还没有收到。
i_88b1821b078b,（这就）奇怪了。森应该是前天就寄出去了呀。
i_0cfd5d22e4fa,什么？真奇怪！那不可能啊！
i_240f6dfd4c3f,是啊。前天寄出去的嘛。
i_979c07497975,不，是我亲自送去的。因为（当时）有事去西长安街（方向）。
i_3e9078f6403e,那么，是直接交给太田先生的吗？
i_9c6eda43fafc,不是，因为太田先生外出，（我就）交给他们公司的其他人了。
i_26b07a8c21fd,对不起，策划方案收到了。一个同事保管着（忘了给我）。
i_3de6caff70df,是这样呀！那就好。
i_b7b355b8260d,您特意来一趟，（我）却不在，实在抱歉。
i_9afc53d84975,哪里，是我不好。（我）事先没有联系好就前去拜访了。
i_550703f95b03,（我们）马上就组织讨论策划方案。下周应该可以给您回话。
i_ce43b763afe5,（那就）拜托了。
i_ab6acdb917a1,老陈让儿子去美国留学。
i_4244a1479b91,部长让太田先生写报告。
i_88c839a4747b,（我）累了。让（我）稍稍休息一会儿。
i_b82ce4917781,这个圆珠笔很好用。
i_f155a9192c08,我刚才让孩子去买东西了。
i_4d44c772f752,是（让孩子）帮忙吗？我也经常让孩子帮着做家务。
i_5e9b1b1dd667,很远的，我让部下送你到车站吧。
i_ff797c3eaa0b,没关系。谢谢。
i_2c630816f2a3,部长，我不太舒服，请让我早点回去吧。
i_87d3e6f20593,好，可以。多保重！
i_c694a90a1fa2,这个车站怎么换车很难搞清楚啊。
i_d325b65377ab,是啊。（因为）车站太大了。
i_97eeaf7b0615,CS公司的策划方案说明会，（您）打算派谁去？
i_40a8738dec6c,打算让森和小李去。
i_1488784e8c8a,……质量（的重要性）不言而喻，产品名称和设计也非常重要。首先是名称，我们觉得容易理解有简洁、单纯的名称比较好。〈而且〉，能让更多的人有亲切感的名称最理想。英语字母比较晦涩，还是避开比较好。
i_89d03dac2e15,下面请让我具体的谈一谈名称。比如“动力”怎么样?大家不觉得（这个词儿）有一种力量感吗?当然用Energy或者Power等英语也可以，但对不懂英语的人来说，很难联想到这是什么产品。……
i_c5bbcc6172ff,接着我们来看产品设计，还是需要有冲击力的设计。因此这次设计我们以使用红色和黄色为基调的新颖图案，已经在让设计师试作几种作品。……
i_e2e2c4ff2357,关于定价，（我们觉得定得）稍微高一些比较好。（这样）商品形象要好得多，消费者就会放心购买。
i_5ff412b9a246,门厅那儿好像有人。
i_2e82ca8cbc4b,小野女士好像喜欢森先生。
i_13fd35efa582,下次的全社旅行好像是去韩国。
i_76e7e1019742,午饭吃多了。
i_6483bf745247,听说叶子女士通过了留学考试。
i_e30cf7a45da4,那太好了。
i_a65282c5e239,〈每天〉真热啊。这种天气要持续到什么时候啊。
i_05f6a69a0535,根据天气预报，好像要持续一段时间呢。
i_f89e8c6a4b67,新的游乐园好像很受欢迎啊。
i_78ba20238ace,是的。好像小马他们下个星期也要去。
i_5936a37dac3c,昨天晚上去的那家庭院式的啤酒店真不错呀。
i_8440ed594b30,是啊。不过（我）有点喝多了。
i_6ad621ffddff,森，“动力”好像很畅销啊。
i_56aaf0b1b755,是啊，托大家的福。首先在北京和上海上市，评价好像很不错。
i_9174ad780c4b,哪方面得到了（消费者）的认可？
i_8c24e7a0c7c2,首先是好喝，容器的图案设计似乎也很受欢迎。
i_06c3004e5d0b,设计很别致，似乎很有人气。
i_2a6b60a445b1,是的。另外，名称也好像得到认可了。
i_e34c75dc5e4f,太好了。
i_c971da4b0115,是啊。我们切实感受到名称和设计的重要性了。
i_02e494c2c821,因为反映还不错，所以今后好像准备在全国上市。
i_6ae0bf8767bd,销量究竟会怎么样，但愿成功。
i_8d759a4dd472,也许畅销得大家会笑得合不拢嘴呢。
i_94809150d773,真能那样敢情好了。
i_3fa6a301680d,CS公司，好像已经开始开发下一个产品了。
i_0231ec671563,真有干劲儿啊。
i_af95a37ba401,甜度适中，确实很好喝啊。
i_aa16fb8b43c0,另外，看来对身体也有好处。
i_c8e43c643536,孩子减少现象日益加剧，日本人口将会越来越少。
i_556b1e683241,一直在看书，眼睛累了。
i_c63a349ebb18,又好吃，又简便，我经常吃冷冻食品。
i_bf7a4d8236fa,这本书阅读越有意思。
i_36f5149ce8d2,最近，去中国旅游的日本人多起来了。
i_ed18e40c3e01,〈因为〉住宿、交通等都方便了。
i_9efcafd42075,妈妈，下起雨来了。
i_5048f52d40aa,哎呀，糟了。阿诚，快把衣服收进来。
i_5889ab2db22d,（今天）休息，天气也不错，去哪儿玩儿玩儿吧？
i_0079d5357236,好啊。我想去郊游。
i_05c9e9a009cd,商品越便宜越好卖吧？
i_57c83c64b03e,不。质量不好的话，便宜也卖不动。
i_fbb9441973f9,森，你瞧，看见了吧。〈指着前方〉那儿就是上海市中心。
i_9a227d795315,打着灯光呢。嗯，越看越漂亮。
i_6271e636cc65,我以前在这里住过，这儿生活起来很方便。
i_5e4915e2c4f7,老陈，（你）以前在上海住过？
i_c5e373029b74,是的。这儿真是个好地方。越住越能体会到上海的好处。
i_d5ecc9da7e0e,又繁华，高层建筑又多，总觉得有点儿像东京啊。
i_9d68cda14f59,上海现代化搞得非常快，市容发生了很大变化。
i_80bbe80a691b,说起来，几年前上海开通了磁悬浮列车，是不是？
i_6e1610a9b051,是的。从机场到市内的交通方便了，（来上海的）人也增多了，今后还会发生更大的变化的。
i_958040faaf30,哎呀，下起雨来了。
i_a656b59ce2f2,好像要下大了。我们避会儿雨吧。
i_0f64e39e969e,好的。〈那么，〉我们进这家咖啡馆吧。人少，店又干净。
i_c62ea648237a,嗯……。哎，（我）肚子（有点儿）饿了。
i_a40ee0441d1f,是吗？那么，（我们先）吃点什么〈再走〉吧。
i_542131f162c0,这个软乎乎的，好像真皮一样。
i_c05cf8e38ea5,这件和服的花纹呈典型的日本式。
i_56c3875771f7,明天9点之前必须完成这份文件。
i_557c0277fd5f,我留学期间，我家那一带发生了很大的变化。
i_1244d9c30fb2,这菜有股柠檬的味道。
i_c52031b95190,嗯。真的。好像水果一样。
i_53d702a6f769,我的孩子说，将来想成为（一名）宇航员。
i_8a9fbd126e84,真是名符其实的孩子的理想啊。
i_ebc8ad3b2bd5,这份文件，什么时候发出？
i_6f7c532cbe5b,是啊。这个月底以前能收到就可以了。
i_dc1a1140f8d8,听说你想买摩托车。（很）贵吧？
i_f308fe47d433,嗯，（所以我）打算在学校放假的时候打工。
i_34970202300d,老陈，今天必须找到事务所的候选地，是吧。
i_7b9cd43f2ce6,是啊。（我）想下个月之前完成所有的准备工作。
i_9799af9bdedd,这儿不错呀。
i_d617cdc5a0fc,嗯……但是，总觉得象教室一样。
i_5ff1dd92ef9e,又宽敞又明亮，交通又方便。我觉得便于工作。
i_40a5609c1b7f,刚才那家不是更大吗？
i_1a34632c3e89,但是太吵了。（我们）在看房间里面的时候，外面一直是过车的噪音。
i_03d7a7ddfa3e,那到也是。（想了一会儿）那么，就定这里吧。
i_4fceb6b5817e,这一带叫“外滩”，古老的建筑很多。
i_87ed5f456fbe,这儿就是“外滩”啊。真像是在看欧洲的街道。我想在中国期间（一定）要到这儿来一趟。
i_cc4011905c80,离出发还有一点儿时间。我们顺道儿去哪儿看一看？
i_625c78dfb0be,那么，去南京路吧。（那儿）是上海最具代表性的地方。
i_06d0d22862fb,周老师明天去日本。
i_2e6f3423f2fd,客人已经回去了。
i_35a0533289ed,请坐。
i_c3a2e2c36c77,老师，您吃点儿什么？
i_ec4940b6e973,买礼品了吗？
i_dbbe59abdff1,是的，买了。
i_72f3f1eeff22,（您）已经看了那份资料了吗？
i_0a6986632fcb,没有，还没看。太忙了没时间看。
i_b4b968e50b8d,请问，卖鞋的柜台在几层？
i_de9a5e7e5a18,在4层。请（您）利用电梯。
i_5a7a7002c1e6,小野女士，木村部长说（他）几点回来？
i_311a34eb9115,是木村部长吗？刚才已经回来了呀。
i_2e30d048b88a,您吃过饭了吗？
i_af811c2557bf,嗯，在飞机上吃了。
i_e8db2aa07b98,那么，（您）是先到宾馆办理入住手续呢？还是先去看事务所呢？
i_70ca34043089,嗯，直接去事务所吧，（我）想早点儿看看（事务所）。
i_66eb13dce7cf,请从这个门进。
i_e212aaef688a,挺宽敞的，采光也不错。(注意到那幅画)那幅画是……
i_6a97fea64650,啊，那是日中商务〈公司〉的总经理送给咱们的。
i_1f3b1621faa0,啊，是吗？是张好画儿啊。
i_89ad3e6d81eb,是。总经理，您曾提到的人选的事儿，我想让小李到上海事务所来。
i_e13a4fafacca,总经理夸（咱们的找的）事务所不错。
i_4e571930812d,是吗？那就好。（总经理）满意就好。
i_e9789bdf06e7,另外，总经理还到这边儿来吗？
i_c5748ee2abad,不，不去那边儿了，坐明天早上的航班回东京。
i_ee93a4d6c0f9,您的行李我来拿。
i_bb31c5babf82,明天我去您那儿拜访。
i_22b770c91996,复印（的事）我来做。
i_5d85b38f00cf,我请黄教授（给我）看了论文。
i_718efe227c3e,昨天，（我给您）发了邮件。
i_5e16c432164a,是的。已经拜读了。刚刚（给您）发了回信。
i_0880c9b61703,（您）从哪儿来的？
i_c6869163ddde,（我）从北京来。
i_0df48be928d6,我该告辞了。真是打搅了。
i_00cdaddda551,（请原谅我）招待不周。
i_4aaf289ebf01,这件衣服小了点儿，能（给我）换一下吗？
i_303ef47955ba,知道了。请稍等。
i_75be01d1f7fc,早上好。我是山田。从今天起承蒙关照了。〈我〉刚刚大学毕业，什么都不懂，但〈我〉会努力工作的，请多多指教。
i_4b0cebfd4b98,〈我们〉希望你好好干。多多关照。
i_35bf4c0be0c1,请多关照。咱们一块好好儿干吧。
i_054db6e70887,喂，你好。（这里）是JC策划公司上海事务所。
i_64033d459a3a,我是日中商务（公司）的佐藤。贵公司寄来的开业通知已经拜读了。
i_1fc26105adfd,承蒙多方关照。这次（又）突然给您寄了通知，（冒昧之处，）请多原谅。
i_54678a0bce70,哪里哪里。其实，我们正在计划开发新的产品，因此，很想了解（贵公司的）详细情况。
i_ce84e50d347f,谢谢。我这就把资料给您送过去。
i_974154b482f2,是吗？那么，您能到我们公司来一趟吗？要是明天下午的话，我下午一直在〈公司〉。
i_4e0892798ac3,好的。我叫李秀丽。那么明天下午我去拜访〈您〉。
i_5a0154ab3433,嗯，打扰一下。
i_b61aadc0c60d,嗯？
i_16d650cc0d42,这个掉了哦。
i_16515944c741,啊！不好意思，谢谢您。
i_1d3d46183b51,嗯，冒昧问一下，您不是刚才的那位吗？
i_eb1ebcb33649,哦，刚才真是谢谢您，帮了大忙。
i_0d70b63ef58a,不客气。
i_4b416c068499,您是中国人吗？日语说得很好啊。
i_73d2200b5d04,不，还差得远呢。越学习越觉得难。您是来上海出差的吗？
i_11b8d0441952,是的，我被调到这里工作。机场完全变样了，真惊讶。
i_1687643fa0b9,城市也变了很多。变化太快，我们都跟不上了。
i_0c2ee28e5664,是吧。
i_3631632457c0,看，那边的高楼大厦看到了吧？那片是上海的新中心。
i_9b5650522a36,哇，简直像纽约一样。
i_d8fe5eaad1c0,那我先走了。
i_48392719f6d1,谢谢您，再见。
i_efe3d613bdbd,日本有JR、私营铁路和公营铁路三种铁路公司。JR是Japan Railways的缩写。以前是国营铁路，1987年私有化。世界闻名的新干线是JR的线路之一，连接日本的主要城市。最高时速超300公里。最早完成的是东海道新干线，还有山阳、东北、九州新干线等，线路不断延长。
i_55538a6c20d5,私营铁路是JR以外的民间企业经营的铁路公司，大城市有很多大型私营铁路。公营铁路由地方自治体等经营。
i_a92216c35d07,中国的铁路几乎全是国营。连接主要城市的线路，当然还有世界首次实用化的磁浮列车也是国营。
i_a8cb40b29991,顺便一提，JR和私营铁路的各线路使用特殊的词语表示运行方向，即「上行」「下行」。尤其在本州，从地方到东京方向的线路叫「上行」，从东京到地方的叫「下行」。
i_0bf940dcd137,因此，有这样一个谜语：「日本最高的车站是哪里？」答案是东京站。因为东京站是「上行」的终点站。
i_db5d6e198111,对不起，让您久等了。
i_6ddb030a9737,好久不见。
i_3a417ad03ed9,真是好久不见。和佐藤一起工作，已经有四年没见了吧。
i_1df576b28319,是啊，时间过得真快。那次真是麻烦您了。
i_c3395055cdc8,哪里，是我这边才要感谢。
i_6cd616d0e5cf,这次也请多多关照。
i_333d90c07765,打扰一下，JC企划的李小姐来了。
i_319530b17718,哦，是吗？那请这边来。
i_4284f7190cdb,你好。
i_14101cfdcfd9,你好，李小姐。我来介绍一下，这位是下次‘金星’项目的负责人，佐藤。
i_77d0208b3eca,初次见面……咦，是昨天的……！
i_f4351826a841,日本人之间打招呼时，通常会鞠躬。在中国，打招呼时握手很常见，但日本人一般更倾向于鞠躬。鞠躬时，腰部以上向前倾斜。鞠躬的角度有多种，从仅低头到深深低头不等。通常初次见面时，会深深低头，行一个礼貌的鞠躬。
i_dc6ec17fed7d,在工作场合初次见面时，会交换名片。递名片和接名片的方式也有规定。如果对方是长辈或上级，首先自己先递上名片并深深鞠躬，然后一边鞠躬一边接过对方的名片。递名片和接名片时，用双手更显得礼貌。
i_4b5c0c1ee540,此外，谈话内容也需注意。初次见面时，通常不询问个人问题。特别是在工作场合遇到的对方，最好避免个人问题。像是否结婚、工资多少、年龄多大等问题，通常不会问。
i_348c13fdc186,重要的是不要让对方感到不快。即使用礼貌的语言打招呼，如果表情严肃，也无法给对方留下好印象。是否真心诚意，往往比预想的更容易传递给对方。
i_cb24793fb465,我是JC企画上海分公司的李秀丽。这次“金星”项目由包括我在内的四名工作人员负责。
i_689b638747c9,初次见面，我是野田理惠。来到上海分公司已经是第二年了，主要负责销售工作。请多关照。
i_bfb6e1ef4f42,初次见面，我叫王风。“王”是国王的王，“风”是风字。我负责广告和网页设计。请多关照。
i_f1e3d1614a60,另外还有一位叫中井的男性员工会加入。
i_820ae0204396,请多关照。李小姐日语很好，王先生也很棒呢。
i_9102a9ff3b7b,谢谢。我出生在浙江省的绍兴，大学时期曾在日本留学。因此对这次的项目非常感兴趣。
i_b0931ec2b663,绍兴吗？我十年前去过一次。
i_8cfb44a6846f,是吗？
i_70302fa3aeea,是的。那是我第一次出国旅行，但在绍兴喝到的绍兴酒的味道至今仍记得。
i_7e5a37e578ab,中文的“名字”多指姓和名两者，但日语中“名字”是指家族的姓氏。
i_062148a123d7,所有日本人都有姓氏是在明治时代之后。当时政府规定所有国民必须有姓氏。在那之前，只有武士和贵族才有姓氏。因此，突然被要求取姓，人们不知道该取什么姓，很是慌乱。
i_3a40cab92a8d,然而，不可能不给姓氏。因此，许多人根据地名或地形取姓。日本姓氏中有很多与自然相关的汉字，如“木”“林”“山”“川”，就是这个原因。比如，家在山谷中就叫“中谷”，附近有大杉树就叫“大杉”。另外，日本最常见的“佐藤”和“铃木”，据说是由古代武士的姓氏或地名演变而来。
i_673bf7bf6bee,日本人的姓氏种类接近三十万种，这在世界上排名第二。第一是多民族国家美国，数量超过一百六十万种。相反，最少的是韩国，只有大约三百种。而世界上人数最多的姓是“李”，大约有一亿人。
i_98726a794d05,喂，山田先生，我们公司的青木主任说想和您谈一下。
i_3510934345b6,是找我吗？
i_e8a3847f3d34,是的，青木主任说下午任何时间都可以。山田先生您方便吗？
i_f5efabe3a96e,这样啊…一点半怎么样？
i_bcc38a266be9,非常感谢，我会这样转告他。
i_9305b1410bbd,抱歉在您忙碌的时候打扰。实际上，上海分公司正在推进的金星项目比预想的要困难。
i_1a0f97ca60d5,是这样啊。
i_7426bea7e24a,因此，东京总公司也决定要确定金星项目的负责人。虽然很突然，山田先生，能请您负责这项工作吗？
i_48d81957e292,我担任金星项目的负责人？
i_b06cd4f51ce0,是的，上海分公司的小李迫切期望。
i_538016d6cf7e,是小李推荐我的吗？
i_f4f7ef8c0037,是的。说是因为山田先生曾在上海分公司工作过，而且对中国的情况很熟悉。
i_fdbe05a08113,我明白了。如果是与中国相关的工作，我很想尝试一下。
i_cd112d8620c3,曾经，说到日本的上班族，都是早上很早出门，深夜才回家，加班和休息日出勤是理所当然的。近年来，随着每周双休制的引入和减少工作时间的措施等的实施，上班族的生活发生了变化。
i_f6b29ea9926a,每周双休制从1980年代开始在企业中引入。1992年国家公务员、2002年中小学都引入了这一制度。根据2005年的调查，日本89%的企业实施了每周双休制。
i_1c732a93bfa5,此外，引入弹性工作制的公司也在增加。这是一种可以自由决定自己上下班时间的制度。为了让劳动者能够在平衡自己生活和工作的情况下工作而设立的。
i_384c8dacf323,另外，日本公司有育儿假的制度，但迄今为止使用这一制度的大多是女性。因为很多男性担心在公司得不到理解，或者会影响晋升。近年来，开始出现一些男性因为想要珍惜与家人相处的时间而使用这一制度。
i_93f866ec1406,这样，日本上班族的工作方式与过去相比发生了很大变化。也有人放弃了在城市里被时间追赶的生活，搬到了乡下。
i_5d6f09f5fd89,“金星”在日本上市是在10年前。起初销路不好，我们吃了很多苦，3年前因在评选会上获得最高奖，才打开了销路。
i_1a1da92967b3,最近来自海外的订单也在增加。
i_cb3bc37af61a,对了，“金星”这个名字中国人会喜欢吗？我听说日本和中国有些汉字意思不一样。
i_22377da2207c,这个词在中文里意思一样，没问题。
i_ebc0520365fe,不过，如果读成“きんぼし”，意思就不一样了，对吧？
i_d8db5633b8b5,“きんぼし”和“きんせい”意思不同吗？
i_8aad2b3bdaa4,是的，“金星”是星星的名字，而“金星”表示“出色的表现”。这个词来自相扑，当低位力士击败横纲时就说“爆出金星”。
i_e4f67a7dc308,原来如此，是来自相扑的词啊。我们也希望这款酒能“爆出金星”。
i_fbc5e41e5136,换个话题，“金星”的瓶形真漂亮，就像葡萄酒瓶一样。
i_899dfeaf57f6,谢谢。特别是这个设计在年轻人中很受欢迎。
i_e6fee30a2445,这样的瓶子，在中国肯定也一定能畅销。
i_f89b021b2cc9,听您这么说我就放心了。
i_804e9d1d6bf8,从词汇来源的角度对日语单词进行分类，可分为“和语”“汉语”“外来语”“混合语”四类。和语是日语固有的词汇，汉语是从汉语引入的词汇，汉语用“音读”发音，所谓音读是依据古汉语发音的读法。外来语主要是19世纪以后从以西方为中心的外国引入的词汇，通常用片假名书写。此外，将和语、汉语、外来语中的两个以上组合而成的词汇称为混合语，例如“橡皮擦”“马拉松大会”“新年假期”等词。
i_17126fc139cf,即使是同一个汉字书写的词汇，也会因为属于汉语还是和语而意义不同。例如“生物”一词，作为汉语读作“せいぶつ”时，是动物和植物的总称；作为和语读作“なまもの”时，则指未经烹煮的食物。因此，把“生物を食べる”读成“せいぶつをたべる”，意思就会变得难以理解。
i_76e9c40e7cf8,再加上外来语，与汉语、和语之间又会出现更多意义上的差异。例如，说到住宿设施时，提到“旅馆”，大多数人会联想到在榻榻米上铺被子睡觉的房间；而提到“酒店”，则多会联想到睡床的房间。
i_731f31c9f186,龙虎酒造的佐藤先生竟然是我大学的前辈。
i_a342d2a5d7c5,啊？前辈？那位佐藤先生？
i_2002909f073a,是啊，比我高两届的篮球队前辈，四年级的时候是队长。
i_c96a90c32fc8,嗯，那他当时一定很受欢迎吧。
i_39c0a38226a5,那当然，人又认真，大家都很信任他。
i_33b43c49ce6b,啊，小王，现在才吃午饭？今天好晚啊。
i_195048df43d1,会议拖长了。你们在聊什么？
i_aab56a33194c,在说龙虎酒造的佐藤先生，他是我大学的前辈。
i_c056351be1db,哦，是这样啊。
i_55aedb4914da,说起来，佐藤先生还问起小李，问她是怎样的人。
i_ef86d7584262,那中井先生你怎么说的？
i_9c6aff614bd3,嗯，我说她开朗又热心工作，很照顾部下，是理想的上司……
i_7717b4b2ef7b,他问这些，可能是对小李有意思吧。
i_9999500b2a02,嗯，有可能哦。
i_9fb72c1631f4,手、筷子、叉子、刀、勺子等，吃饭时使用什么工具，会因餐食内容和习惯而不同。
i_34afecc8205f,在日本，西餐用刀叉和勺子吃，日餐用筷子。中国和韩国用汤匙或汤勺喝汤，而日本的味噌汤则端起碗直接喝，吃料时当然用筷子。
i_5e8693b9511c,说到“筷子”，其形状和材料也因国家地区而异。中国的筷子长，前端圆且粗细变化不大，材料有木、竹、塑料，也有玉或金属。韩国的筷子比中国稍短，略扁，多为不锈钢等金属制。日本的筷子更短，前端细而尖，材质多为木竹，也有涂漆的。
i_84647c81e639,在日本家庭里，各自使用自己专用的碗筷。用餐时一般把饭菜分到各自的碗盘里再端上来各自享用。从大盘中取菜时，使用公筷被视为正规的礼节。
i_bf5adc9aa0e6,用餐时使用筷子的有中国、韩国、越南、日本等，约占世界人口的三成，但同样的“用筷子”文化也千差万别。
i_d14047508eff,中井的方案是电视广告。上面写有“参考燕酿造的广告”，是什么意思？
i_ab1cb88c7922,那是一种日本清凉饮料的广告，制作者是中国人，我想一定会有参考价值。
i_4de4fb708335,哦，是那个口碑很好的广告啊，从中的确可以体会到中国人的感觉。另外，野田的“新创中华料理大赛”方案是怎么考虑的呢？
i_35a6d668e494,嗯，征集与“金星”相配的中华料理。比赛采用派对形式，并邀请著名歌手和演员担任评委。
i_1652539c129c,比赛做成派对形式？
i_333a6ad5b06a,是的，评选会场如果设在上海就考虑选诺斯顿酒店，在北京就考虑选华晶酒店。
i_83e4a264cdcd,诺斯顿酒店和华晶酒店？都是最高级的地方啊。
i_041612553c51,是啊，高级酒店加明星，一定会成为话题的。
i_64c2dc33d381,原来如此，那样的话，也能让电视台报道呢。
i_3a718532dabd,那么，在策划会议前，请把各自的方案尽量具体地整理好。
i_1fcc29579f3a,策划会议是下周星期几来着？
i_bc49bede159d,星期四。
i_ff7991d58c0c,主题：“金星”宣传策划书
i_cb80c53806c4,龙虎酒业公司 “金星”营销策划部
i_49ab9ae8e24d,佐藤光一先生
i_a6768ac04251,一直承蒙关照，我是JC策划的小王。
i_55d675d50a4d,之前谈到的“金星”宣传活动策划案已经完成。
i_fe65b6efc5aa,我想尽快向您说明。
i_e3770a34f093,下周您方便吗？请告知合适的时间。
i_2db2ac778bd7,谨此拜托。
i_425663d76287,JC策划公司 上海分公司
i_c5d8948e7b77,王风 wangf@jckikaku.cn
i_4c8ff09955ee,电子邮件作为便捷的联络手段被全世界使用。但在工作或给上级发送时，有几个必须注意的地方。只要理解这些要点，邮件就是非常方便的沟通工具。
i_0dc196865307,1. 写主题时要明确事项
i_4862bcceaa53,避免使用“你好”“初次见面”等无法得知邮件内容的表达，让主题一眼就能明白内容。
i_acad3226eec3,2. 务必填写收件人和自己的姓名
i_49eeacc2f4a2,知道公司名和部门时，按“~株式会社~部”格式写收件人；知道对方姓名时，在开头加“○○先生/女士”。
i_ed6e68af9b6f,3. 事项要简洁
i_b0215daa9b98,整理要点，简洁地写出要传达的内容。每30字左右换行，每隔3、4行空一行更易读。
i_7eafbe86b13e,4. 最后加上署名
i_b771bc70c3b6,在邮件末尾通常附上写有本人姓名、所属公司、部门和邮箱地址的“署名”。
i_438b0a9549f0,前几天您说“金星”特别在年轻人中很受欢迎……
i_368e0b9b54ae,是的，没错。
i_39f89f2ab599,所以我想到，在中国也把“金星”宣传活动的目标锁定为住在城市的年轻人如何？
i_bf0fc443b38a,嗯，这主意不错。
i_b50f4b7391d9,此外，我打算在广告、官网、活动这三方面重点发力。
i_24fc535fa643,哦，广告和官网我明白，但活动是指什么样的？
i_1aba000668a4,我考虑举办“创作中华料理大赛”和“金星”试饮会等活动，地点设在酒店、餐厅等。详细内容请看策划书……
i_52cde496e5c3,还有关于官网，我想设一个“探寻‘金星’故乡”的栏目如何？
i_3c5e5705b641,“探寻‘金星’故乡”？
i_a4c78f7aab1a,是的，我想不只是商品宣传，也做一个介绍日本文化的栏目，比如日本食物或年轻人的观念，应该会很有趣。
i_0c7f94645616,原来如此，不错啊……那小王，要不要去采访看看？
i_d58436cdf123,啊？我去吗？
i_4a05f5c0b238,是啊，日本人当然也能写这样的文章，但从中国人的视角去采访日本，会写出更有趣的报道。
i_5f8649286d77,明白了，那我先回公司，和上司商量一下。
i_dce759924bb6,杯面只需倒入热水等待3分钟，在任何地方都能轻松食用。
i_702b2119dcd5,如今风靡全球的杯面由日清食品创始人安藤百福开发。1958年他已怀揣“让方便面走向国际”的梦想。
i_73d232b7c122,某年，安藤为宣传赴美请人试吃方便面，对方却用纸杯代替碗，把面掰碎放入杯中，倒入热水后用叉子吃起来。
i_5eceb417fe94,安藤对此感到震惊，认为“在刀叉文化圈，方便面也必须能用叉子吃”“需要取代碗的新容器”。他确信若用新容器盛装新口味并可用叉子食用，方便面就能成为国际商品。
i_82ad56a884e1,然而开发并不简单。容器材料搜罗了当时能想到的所有材质：玻璃、纸、塑料、金属。经过各种努力，最终采用“发泡聚苯乙烯”。容器形状也反复试制，以单手易握、不易滑落的理想形态诞生了今天的杯面。
i_dca00afab5b4,如此，杯面于1971年上市。通过多种宣传活动，如今已风靡全球，在80多个国家都能吃到。
i_07c41e14f3a6,那个，我的行李一直没出来……
i_1a68d348dd09,啊，是吗？请问是什么样的行李？
i_498fa1d80e15,黑色行李箱，上面挂着写有“王风”的名牌。怎么等都不出来。
i_04b37537ac75,非常抱歉，我立刻去查，请稍等。
i_d1d4ec510bd6,不好意思，我在等AJL205航班的人，可一直没出来。
i_0bf53f5d48ba,是从上海来的航班吧，已按计划17:30抵达……需要帮您广播找人吗？
i_6b13b620a838,好的，拜托了。
i_967e170ebc69,喂，到底要我等到什么时候？已经6小时了！
i_13caeffc1f2a,非常抱歉，我们正在查找，能再稍等片刻吗？
i_c473a853dcc4,那怎么行，我很为难啊，同事还在大厅等我，能快点吗？
i_5a94abad57c1,实在抱歉，稍后我们送到您入住的酒店，可以吗？
i_fb6c6bec96d9,只好这样了，请尽快送来。
i_d81f5b7e356d,
i_594768e5ac42,4月1日 17:20，抵达向往的罗马。取行李、入境。旅行社的人应该来接，却找不到。正担心要是没来怎么办时，一位高个男士笑眯眯地走近说话，原来正是来接我们的导游。
i_f632917d6e51,4月2日 6:30起床，今天罗马市区观光。纪念品店老板一看见我们就先喊“你好”，没反应就换“안녕하세요”，再沉默就说“こんにちは”。来海外旅行的东亚人按中韩日顺序猜？
i_865de1261a02,4月3日 参观庞贝，这座在公元79年被火山爆发掩埋的罗马时代城市。1900多年前竟有如此繁华的城市，令人难以置信。
i_12de5e115cf6,4月4日 自由活动。进餐厅只听到意大利语有点紧张，看到角落有像日本人的团体就松了口气。轻轻点头致意，对方也笑着回“你好”，大概同样心情。果然同为东亚人，或许心有灵犀。
i_487ff5c3e4d4,接下来一周请多关照。
i_90d52be971f2,彼此彼此，承蒙照顾。谢谢您给的行程表。
i_d8ca7e629c18,我安排了尽量多的采访，会不会有点太紧？
i_a5d978920ed8,不会，音乐、时尚、电影、美食、景点……都是我感兴趣的。
i_9c4054adccc1,另外，周三没安排，要不要去有马温泉看看？
i_c63894eff839,温泉吗？
i_c23878b12153,是啊，我想至少有一天得放松一下……
i_2e0900271f21,谢谢，我很想去。
i_36211654f6dd,好的，我马上去订旅馆。
i_286dfeca53d6,感谢您的来电，这里是“有马旅馆”。
i_2d5d34a7d970,不好意思，我想预约……
i_3031af46066b,好的，请问您想订哪天？
i_48fb19933e35,后天，两人住一晚，还有空房吗？
i_fa332f7de1c2,好的，20日，周三，两位，住一晚对吗？请稍等……有的，住一晚带两餐，每人16000日元，可以吗？
i_9805e7e5a1a6,可以，没问题。
i_6beae477d3cb,明白了，那么请留下姓名和电话……
i_fbb9aec9e1ec,日本全国约有3000处温泉，年使用者据说超1.4亿人次。
