textId,index,content
i_731f31c9f186,206,[{竜|りゅう}{虎|こ}{酒|しゅ}{造|ぞう}‖i_e06b9c094298]の{佐|さ}{藤|とう}さんなんだけど、[{何|なん}と‖i_11d4b3d7a306]{僕|ぼく}の{大学|だいがく}の{先輩|せんぱい}だったんだ。
i_a342d2a5d7c5,206,えっ、{先輩|せんぱい}？あの{佐|さ}{藤|とう}さんが？
i_2002909f073a,206,そう。バスケットボール{部|ぶ}の2{年先輩|ねんせんぱい}。{四年生|よねんせい}の{時|とき}はキャップテンだったんだよ。
i_c96a90c32fc8,206,[ふうん‖i_e81b4b2c6484]。じゃあ、{人|にん}{気|き}があったんでしょうねえ。
i_39c0a38226a5,206,[それはもう‖i_4064d4975046]。{真面目|まじめ}だし、{皆|みんな}から{信頼|しんらい}されていたしね。
i_33b43c49ce6b,206,あっ、{王|おう}さん、{今|いま}から[お{昼|ひる}‖i_3a0d1ab159e1]？{今日|きょう}は{遅|おそ}いんだね。
i_195048df43d1,206,{打|う}ち{合|あ}わせが{長引|ながび}いちゃって。{何|なん}の{話|はな}してたの？
i_aab56a33194c,206,[{竜|りゅう}{虎|こ}{酒|しゅ}{造|ぞう}‖i_e06b9c094298]の{佐|さ}{藤|とう}さんのことを{話|はな}していたんだ。あの{人|ひと}、{僕|ぼく}の{大学|だいがく}の{先輩|せんぱい}なんだよ。
i_c056351be1db,206,へえ、そうだったの。
i_55aedb4914da,206,そういえば、{佐|さ}{藤|とう}さんに{李|り}さんのことを{聞|き}かれたな。どんな{人|ひと}だって。
i_ef86d7584262,206,それで、{中井|なかい}さんは{何|なん}て{言|い}ったの？
i_9c6aff614bd3,206,うん。{明|あか}るくて、{仕事|しごと}[{熱心|ねっしん}‖i_08b03fcb6b7a]な{人|ひと}だって{言|い}ったよ。{部下|ぶか}の[{面倒|めんどう}‖i_85b19ca87205]をよく{見|み}るし、{優|やさ}しいし、[{正|まさ}に‖i_5f990a38a42a]{理想的|りそうてき}な{上司|じょうし}で、…。
i_7717b4b2ef7b,206,そんなことを{聞|き}くということは、{佐|さ}{藤|とう}さん、{李|り}さんのことが[{気|き}になる‖i_572ebe1b9673]のかしら。
i_9999500b2a02,206,うん、そうかもね。
i_9fb72c1631f4,206,{手|て}、{箸|はし}、[フォーク‖i_53572ff754cd]、ナイフ、スプーンなど、{食|た}べる{時|とき}に{何|なに}を{使|つか}うかは、{食|しょく}{事|じ}の{内容|ないよう}や{習慣|しゅうかん}によって{違|ちが}う。
i_34afecc8205f,206,{日|に}{本|ほん}では、[{洋食|ようしょく}‖i_d55379c23c41]はナイフと[フォーク‖i_53572ff754cd]、スプーンで{食|た}べ、[{和食|わしょく}‖i_c471ae794e7e]は、{箸|はし}を{使|つか}う。{中|ちゅう}{国|ごく}や{韓国|かんこく}では、スープをスプーンや[{蓮華|れんげ}‖i_70a3a7b0688a]を{使|つか}って{食|た}べるが、{日|に}{本|ほん}の{味噌汁|みそしる}は、お{碗|わん}を{持|も}ち{上|あ}げ、{直接|ちょくせつ}[{口|くち}‖i_130e349f8d87]を{付|つ}けて{食|た}べる。[{具|ぐ}‖i_8036c99a36f8]を{食|た}べる{時|とき}は{勿論|もちろん}{箸|はし}を{使|つか}う。
i_5e8693b9511c,206,「{箸|はし}」といっても、その{形|かたち}や[{材料|ざいりょう}‖i_3b0c621de575]は{国|くに}や[{地|ちい}{域|き}‖i_01e51db83ed9]によって{違|ちが}う。{中|ちゅう}{国|ごく}の{箸|はし}は{長|なが}くて、{先端|せんたん}が{丸|まる}く{太|ふと}さが{余|あま}り{変|か}わらない。[{材料|ざいりょう}‖i_3b0c621de575]は{木|き}や[{竹|たけ}‖i_2ba5e756142e]、プラスチックのほか、[{玉|ぎょく}‖i_d56955a67f36]や[{金属|きんぞく}‖i_bb853deedb36]のもの もある。{韓国|かんこく}の{箸|はし}は{中|ちゅう}{国|ごく}より{少|すこ}し{短|みじか}く、[{稍|やや}‖i_0aebd3b3865b][{平|たい}ら‖i_b4b75fce947a]な{形|かたち}をしている。[ステンレス‖i_52857314ea4c]など、[{金属|きんぞく}‖i_bb853deedb36]{製|せい}のものが{一般的|いっぱんてき}だ。{日|に}{本|ほん}の{箸|はし}は{韓国|かんこく}のものに{比|くら}べて{更|さら}に{短|みじか}く、[{先|さき}‖i_9e8e6a618c4f]の{方|ほう}は{細|ほそ}くなっていて、[{尖|とが}って‖i_97e683b43ace]いる。{材質|ざいしつ}は{木|き}や[{竹|たけ}‖i_2ba5e756142e]が{多|おお}く、[{漆|うるし}‖i_eff694531002]が[{塗|ぬ}られて‖i_e124a15c62e6]いることもある。
i_84647c81e639,206,{日|に}{本|ほん}の{家|か}{庭|てい}では、{自|じ}{分|ぶん}[{専用|せんよう}‖i_325d0584103f]の{箸|はし}や[{茶碗|ちゃわん}‖i_a9f00eb12a9a]を{使|つか}う。{食|しょく}{事|じ}は{1人|ひとり}{1人|ひとり}、お{皿|さら}や[{茶碗|ちゃわん}‖i_a9f00eb12a9a]に{分|わ}けて{出|だ}されるのが{一般的|いっぱんてき}だが、[{大皿|おおざら}‖i_ea0ac3024b30]から{料理|りょうり}を{取|と}る{時|とき}は、[{取|と}り{箸|ばし}‖i_0a9a7c984b7c]を{使|つか}うのが、[{正式|せいしき}‖i_7c1e56d30f4d]な[マナー‖i_dd5945266101]だとされる。
i_bf5adc9aa0e6,206,{食|しょく}{事|じ}の{時|とき}に{箸|はし}を{使|つか}うのは、{中|ちゅう}{国|ごく}、{韓国|かんこく}、[ベトナム‖i_a0ccc11f88a1]、{日|に}{本|ほん}などで、{世|せ}{界|かい}の{人口|じんこう}の{約|やく}3{割|わり}だというが、{同|おな}じ「{箸|はし}を{使|つか}う」[{文化|ぶんか}‖i_2537a9817e9f]も、[{実|じつ}に‖i_2cde3572c0ad][{様|さま}{々|ざま}‖i_dd59414e4e75]だ。
i_d14047508eff,207,{中井|なかい}さんの{企画|きかく}は、テレビ[{CM|シーエム}‖i_0b1d1a617c17]ね。「[{燕醸造|つばめじょうぞう}‖i_d89806d98b0e]の[{CM|シーエム}‖i_0b1d1a617c17]を[{参考|さんこう}にする‖i_5dfb78347ac4]」と{書|か}いてあるけど、これは[どういう‖i_9995a762a789]{意味|いみ}？
i_ab1cb88c7922,207,{日|に}{本|ほん}の{清涼飲料水|せいりょういんりょうすい}の[{CM|シーエム}‖i_0b1d1a617c17]なんですが、[{制作|せいさく}‖i_967b1bea0887]スタッフが{中|ちゅう}{国|ごく}{人|じん}なんです。{屹|きっ}{度|と}[{参考|さんこう}になる‖i_5e7112af3458]だろうと{思|おも}います。
i_4de4fb708335,207,ああ、あの{評|ひょう}{判|ばん}の[{CM|シーエム}‖i_0b1d1a617c17]ね。{確|たし}かに{中|ちゅう}{国|ごく}{人|じん}の[{感性|かんせい}‖i_58bcbea23067]がよく{分|わ}かるわ。それから、{野田|のだ}さんの「[{創作|そうさく}{中華料理|ちゅうかりょうり}‖i_d7b0d647101a]コンテスト」という{企画|きかく}は[どういう‖i_9995a762a789]もの？
i_35a6d668e494,207,はい。「{金|きん}{星|せい}」に{合|あ}う[{創作|そうさく}{中華料理|ちゅうかりょうり}‖i_d7b0d647101a]を[{募集|ぼしゅう}する‖i_336c701faa42]んです。コンテストはパーティー[{形式|けいしき}‖i_b54c55908f23]にして、{有名|ゆうめい}な{歌|か}{手|しゅ}や{俳優|はいゆう}に[{審査員|しんさいん}‖i_e6df29ac826a]として{参|さん}{加|か}してもらいます。
i_1652539c129c,207,コンテストをパーティー[{形式|けいしき}‖i_b54c55908f23]に？
i_333a6ad5b06a,207,はい。{選考会|せんこうかい}の{会場|かいじょう}は、{上|シャン}{海|ハイ}なら[ノーストンホテル‖i_440b5100aa80]、{北|ペ}{京|キン}なら[{華晶酒店|かしょうしゅてん}‖i_0975fa16499e]を{考|かんが}えています。
i_83e4a264cdcd,207,[ノーストンホテル‖i_440b5100aa80]と[{華晶酒店|かしょうしゅてん}‖i_0975fa16499e]？どちらも{最高級|さいこうきゅう}の{場所|ばしょ}よ。
i_041612553c51,207,ええ。{高級|こうきゅう}ホテルと[スター‖i_80e5b361fec8]。{屹|きっ}{度|と}[{話題|わだい}になる‖i_d65342b49a6c]だろうと{思|おも}います。
i_64c2dc33d381,207,[なるほど‖i_edab11fadfe8]、それなら、テレビに{取|と}り{上|あ}げてもらうこともできるわね。
i_3a718532dabd,207,では、{企画会議|きかくかいぎ}までに、[それぞれ‖i_c6ae1bbc8850]の{案|あん}をできるだけ{具|ぐ}{体|たい}{的|てき}に{纏|まと}めてください。
i_1fcc29579f3a,207,{企画会議|きかくかいぎ}は{来週|らいしゅう}の{何曜日|なんようび}でしたっけ？
i_bc49bede159d,207,{木曜日|もくようび}です。
i_ff7991d58c0c,207,[{件名|けんめい}‖i_16b23caa41a0](Subject)：「{金|きん}{星|せい}」キャンペーンの{企画案|きかくあん}
i_cb80c53806c4,207,{竜|りゅう}{虎|こ}{酒|しゅ}{造|ぞう}[{株|かぶ}{式|しき}{会|がい}{社|しゃ}‖i_3a88df3ed9da]　「{金|きん}{星|せい}」[{販売促進|はんばいそくしん}‖i_ac48de03d79a]{企画部|きかくぶ}
i_49ab9ae8e24d,207,{佐藤光一|さとうこういち}{様|さま}
i_a6768ac04251,207,いつもお{世話|せわ}になっております。JC{企画|きかく}の{王|おう}です。
i_55d675d50a4d,207,{先日|せんじつ}お{話|はなし}しました「{金|きん}{星|せい}」キャンペーンの{企画案|きかくあん}ができました。
i_fe65b6efc5aa,207,できるだけ{早|はや}くご{説明|せつめい}に{伺|うかが}いたいと{思|おも}います。
i_e3770a34f093,207,{来週|らいしゅう}のご{予定|よてい}はいかがですか？ご{都|つ}{合|ごう}のいい{時間|じかん}をお{知|し}らせください。
i_2db2ac778bd7,207,{宜|よろ}しくお{願|ねが}い{申|もう}し{上|あ}げます。
i_425663d76287,207,[{株|かぶ}{式|しき}{会|がい}{社|しゃ}‖i_3a88df3ed9da]JC{企画|きかく}　{上海支社|シャンハイししゃ}
i_c5d8948e7b77,207,{王風|おうふう}　　wangf@jckikaku.cn
i_4c8ff09955ee,207,メールは{手軽|てがる}な{連絡|れんらく}の[{手段|しゅだん}‖i_39b4131f2f89]として、{世界中|せかいじゅう}で{使|つか}われている。ただし、{仕事|しごと}の{上|うえ}でのメールや{目上|めうえ}の{人|ひと}に{送|おく}る{場合|ばあい}は、いくつか{気|き}をつけなければならないことがある。{注意点|ちゅういてん}さえ{理解|りかい}しておけば、メールはとても{便利|べんり}な[コミュニケーション‖i_d48df8296575]の[{手段|しゅだん}‖i_39b4131f2f89]だ。
i_0dc196865307,207,1. [{件名|けんめい}‖i_16b23caa41a0]を{書|か}く{時|とき}は、[{用件|ようけん}‖i_39f42c55e438]を[{明確|めいかく}‖i_a272038196fb]にする
i_4862bcceaa53,207,「こんにちは」「はじめまして」などという、メールの{内容|ないよう}が{分|わ}からない{表現|ひょうげん}は{避|さ}け、[{件名|けんめい}‖i_16b23caa41a0]だけで{内容|ないよう}が{分|わ}かるようにする。
i_acad3226eec3,207,2. [{宛先|あてさき}‖i_7a0d8ab5c78c]と{自分|じぶん}の{名|な}{前|まえ}を{忘|わす}れずに{入|い}れる
i_49eeacc2f4a2,207,{会社名|かいしゃめい}や[{部署|ぶしょ}‖i_61f739b7b543]が{分|わ}かっている{場合|ばあい}は、「~[{株|かぶ}{式|しき}{会|がい}{社|しゃ}‖i_3a88df3ed9da]~{部|ぶ}」のように[{宛先|あてさき}‖i_7a0d8ab5c78c]を{書|か}き、{相手|あいて}の{名|な}{前|まえ}が{分|わ}かっている{場合|ばあい}は、{文|ぶん}の{初|はじ}めに「○○{様|さま}」と{相手|あいて}の{名|な}{前|まえ}を{入|い}れるといい。
i_ed6e68af9b6f,207,3. [{用件|ようけん}‖i_39f42c55e438]は[{簡潔|かんけつ}‖i_968d974f362c]にする
i_b0215daa9b98,207,[{要点|ようてん}‖i_568dce4cec60]を{整理|せいり}して、{伝|つた}えたいことを[{簡潔|かんけつ}‖i_968d974f362c]に{書|か}く。1{行|ぎょう}は30[{文字|もじ}‖i_7caa7287bc78]ぐらいで[{改|かい}{行|ぎょう}‖i_561c482f3b35]し、{3|さん}~{4|よん}{行|ぎょう}{每|ごと}に1{行|ぎょう}[{空|あ}ける‖i_75455cb66f75]と{読|よ}み{易|やす}い。
i_7eafbe86b13e,207,4. {最後|さいご}に[{署名|しょめい}‖i_483f9bb35efe]を{入|い}れる
i_b771bc70c3b6,207,{文|ぶん}の{最後|さいご}には、{普通|ふつう}、{自分|じぶん}の{名|な}{前|まえ}、[{所属|しょぞく}‖i_e52f8746a5b7]する{会社|かいしゃ}、[{部署|ぶしょ}‖i_61f739b7b543]やメールアドレスなどを{書|か}いた「[{署名|しょめい}‖i_483f9bb35efe]」を{付|つ}ける。
i_438b0a9549f0,208,{先日|せんじつ}の{話|はなし}では、「{金|きん}{星|せい}」は{特|とく}に{若者|わかもの}に{人|にん}{気|き}がある、ということでしたが…。
i_368e0b9b54ae,208,ええ、[その{通|とお}りです‖i_1fc2698e7733]。
i_39f89f2ab599,208,それで{考|かんが}えたんですが、{中|ちゅう}{国|ごく}でも「{金|きん}{星|せい}」の[キャンペーン‖i_006042efb834]の[ターゲット‖i_e8ef9841b078]を{都市部|としぶ}に{住|す}む{若者|わかもの}に[{絞|しぼ}って‖i_408c80d70641]はどうでしょう。
i_bf0fc443b38a,208,うん。それはいいかもしれませんね。
i_b50f4b7391d9,208,{更|さら}に、[キャンペーン‖i_006042efb834]では、{CM|シーエム}、ホームページ、イベントの{3|みっ}つに{力|ちから}を[{入|い}れ‖i_409c80d70641]たいと{思|おも}います。
i_24fc535fa643,208,[ほう‖i_e2c782c32af2]、{CM|シーエム}とホームページは{分|わ}かりますが、イベントというのはどんなものですか。
i_1aba000668a4,208,「{創作|そうさく}{中華料理|ちゅうかりょうり}コンテスト」と「{金|きん}{星|せい}」[{試飲会|しいんかい}‖i_e367c0e454ae]などを{考|かんが}えています。イベントは、ホテル、レストランなどで{行|おこな}います。{詳|くわ}しい{内容|ないよう}については、{企画書|きかくしょ}をご{覧|らん}ください。……
i_52cde496e5c3,208,それから、ホームページの{件|けん}ですが、「『{金|きん}{星|せい}』の{故|こ}{郷|きょう}を[{探|さぐ}る‖i_82dba6479010]」という[コーナー‖i_62c9f131b583]を{設|もう}けてはどうでしょうか。
i_3c5e5705b641,208,「『{金|きん}{星|せい}』の{故|こ}{郷|きょう}を[{探|さぐ}る‖i_82dba6479010]」ですか。
i_a4c78f7aab1a,208,はい。{商|しょう}{品|ひん}の[{PR|ピーアール}‖i_de6cde2e3fc3]だけじゃなくて、{日|に}{本|ほん}の{文化|ぶんか}を{紹介|しょうかい}する[コーナー‖i_62c9f131b583]を{作|つく}ってはどうかと{考|かんが}えています。{日|に}{本|ほん}の{食|た}べものとか{若者|わかもの}の{意識|いしき}とかを{紹介|しょうかい}するのも{面白|おもしろ}いと{思|おも}うんですが。
i_0c7f94645616,208,なるほど、いいですね…。では、{王|おう}さん、[{取材|しゅざい}‖i_2166dcba0318]に{行|い}ってみませんか。
i_d58436cdf123,208,えっ、{私|わたし}がですか？
i_4a05f5c0b238,208,ええ。{日|に}{本|ほん}{人|じん}でも、もちろん[そのような‖i_ef83cbf6249d]{記事|きじ}は{書|か}けます。でも、{中|ちゅう}{国|ごく}{人|じん}の{目|め}から{日|に}{本|ほん}を[{取材|しゅざい}‖i_2166dcba0318]したほうが、{面白|おもしろ}い{記事|きじ}になると{思|おも}うんです。
i_5f8649286d77,208,{分|わ}かりました。では、まず{会社|かいしゃ}に{帰|かえ}って、{上司|じょうし}と{相談|そうだん}させてください。
i_dce759924bb6,208,[カップラーメン‖i_238a6718888b]は、お{湯|ゆ}を[{注|そそ}いで‖i_243c22e35d99]3{分|ぷん}{待|ま}つだけで、どこでも{手軽|てがる}に{食|た}べられる。
i_702b2119dcd5,208,{現在|げんざい}、{世界中|せかいじゅう}で{愛|あい}されている[カップラーメン‖i_238a6718888b]を{開発|かいはつ}したのは、[{日清食品|にっしんしょくひん}‖i_38cac892791a]の[{創業者|そうぎょうしゃ}‖i_fb376d051f1f]、[{安藤百福|あんどうももふく}‖i_6393290ce80c]だ。1958{年|ねん}に[インスタントラーメン‖i_eaf2428ea410]を{開発|かいはつ}した{安藤|あんどう}は、[{既|すで}に‖i_9e8fe66487e3]この{時期|じき}、『[インスタントラーメン‖i_eaf2428ea410]の{国際化|こくさいか}』という{夢|ゆめ}を{持|も}っていた。
i_73d232b7c122,208,ある{年|とし}、{安藤|あんどう}は[キャンペーン‖i_006042efb834]のためにアメリカを{訪|おとず}れ、[インスタントラーメン‖i_eaf2428ea410]を[{試食|ししょく}して‖i_91b62da0405c]もらった。[すると‖i_108ccd3374b9]、{相手|あいて}は[{丼|どんぶり}‖i_168acb359e24]を{使|つか}う[{代|か}わり‖i_ffdcbc908b87]に[{紙|かみ}コップ‖i_6253d98f62c9]を{使|つか}い、その{中|なか}に[{砕|くだ}いた‖i_93745204dda9][インスタントラーメン‖i_eaf2428ea410]を{入|い}れ、お{湯|ゆ}を[{注|そそ}いで‖i_243c22e35d99]、フォークで{食|た}べ{始|はじ}めた。
i_5eceb417fe94,208,{安藤|あんどう}はこれに{驚|おどろ}き、「フォークの{文化圏|ぶんかけん}では、[インスタントラーメン‖i_eaf2428ea410]もフォークで{食|た}べられるようにしなければいけない」「[{丼|どんぶり}‖i_168acb359e24]に[{代|か}わる‖i_8382dd419c38]{新|あたら}しい{容器|ようき}が{必要|ひつよう}だ」と{考|かんが}えた。そして、{新|あたら}しい{味|あじ}を[{丼|どんぶり}‖i_168acb359e24]ではない{新|あたら}しい{容器|ようき}で[{販|はん}{売|ばい}し‖i_67c37a321948]、フォークで{食|た}べられるようにすれば、[インスタントラーメン‖i_eaf2428ea410]は{国際{商|しょう}{品|ひん}|こくさいしょうひん}になると[{確信|かくしん}した‖i_20da768a6e63]。
i_82ad56a884e1,208,しかし、{開発|かいはつ}は{簡単|かんたん}ではなかった。{容器|ようき}の{材料|ざいりょう}は、ガラス、{紙|かみ}、プラスチック、{金属|きんぞく}と、{当時|とうじ}{考|かんが}えられるだけのものが{集|あつ}められた。{様|さま}{々|ざま}な[{工夫|くふう}‖i_098008804094]の[{末|すえ}‖i_5d8158cae686]、「{発泡|はっぽう}スチロール」が[{採用|さいよう}された‖i_81cc96272bac]。{容器|ようき}の{形|かたち}についても{試作|しさく}が{繰|く}り{返|かえ}された。{片手|かたて}で{持|も}てて、{手|て}から[{滑|すべ}り{落|お}ちない‖i_2d4b07a9141d]{形|かたち}を{理想|りそう}として、{現在|げんざい}の{形|かたち}が{生|う}まれた。
i_dca00afab5b4,208,こうして、[カップラーメン‖i_238a6718888b]は1971{年|ねん}に{発売|はつばい}された。{様|さま}{々|ざま}な[キャンペーン‖i_006042efb834]が{行|おこな}われ、{今|いま}では{世界中|せかいじゅう}に{広|ひろ}がり、80か{国|こく}{以|い}{上|じょう}の{国|くに}で{食|た}べられている。
i_07c41e14f3a6,209,あのう、{荷物|にもつ}が{出|で}て{来|こ}ないんですけど…。
i_1a68d348dd09,209,えっ、そうですか。{失礼|しつれい}ですが、[どのような‖i_4d47f1f2b1fa]お{荷物|にもつ}ですか。
i_498fa1d80e15,209,{黒|くろ}いスーツケースで、「{王風|おうふう}」という[{名札|なふだ}‖i_4a2f89c97192]が{付|つ}けてあります。いくら{待|ま}っても{出|で}て{来|こ}ないんですよ。
i_04b37537ac75,209,{申|もう}し{訳|わけ}ありません。すぐにお{調|しら}べします。{少々|しょうしょう}お{待|ま}ちください。
i_d1d4ec510bd6,209,すみません。AJL205{便|びん}で{来|く}る{人|ひと}を{待|ま}っているんですが、まだ{出|で}て{来|こ}ないんです。
i_0bf53f5d48ba,209,{上|シャン}{海|ハイ}からの{便|びん}ですね。{予定通|よていどお}り17{時|じ}30{分|ぷん}に{到着|とうちゃく}いたしましたが…。[{宜|よろ}しければ‖i_d28e7e832483]、お[{呼|よ}び{出|だ}し‖i_5c29032ab020]の[アナウンス‖i_2594517789f1]をいたしましょうか。
i_6b13b620a838,209,ええ、お{願|ねが}いします。
i_967e170ebc69,209,ちょっと、[{一体|いったい}‖i_eb44e9ed9869]いつまで{待|ま}てばいいんですか。もう6{時間|じかん}ですよ。
i_13caeffc1f2a,209,{申|もう}し{訳|わけ}ございません。{只今|ただいま}お{調|しら}べしております。もう{少|すこ}しお{待|ま}ちいただけませんか。
i_c473a853dcc4,209,そんな、{困|こま}りますよ。[ロビー‖i_f632dfc41fef]で{同僚|どうりょう}が{待|ま}っているんです。{早|はや}くしてもらえませんか。
i_5a94abad57c1,209,{本|ほん}{当|とう}に{申|もう}し{訳|わけ}ございません。[{後|のち}ほど‖i_f8754fbccd7b]、お{泊|と}まりのホテルにお{届|とど}けいたします。[{宜|よろ}しい‖i_d28e7e832483]でしょうか？
i_fb6c6bec96d9,209,{仕方|しかた}ないですね。できるだけ{早|はや}く{届|とど}けてくださいよ。
i_d81f5b7e356d,209,[resource:img:209-article-01.png]
i_594768e5ac42,209,{4|し}{月|がつ}{1日|ついたち}　17{時|じ}20{分|ぷん}、{憧|あこが}れの[ローマ‖i_fb1b4da80df7]に{到着|とうちゃく}。{荷物|にもつ}を{受|う}け{取|と}って、[{入国|にゅうこく}‖i_3b8c2292a09f]。{旅行社|りょこうしゃ}の{人|ひと}が{迎|むか}えに{来|き}ているはずだが、{見|み}つからない。もし{来|こ}なかったらと{思|おも}い、[{不安|ふあん}‖i_45a2648f709a]になった{時|とき}、{背|せ}の{高|たか}い{男性|だんせい}が、[にこにこ‖i_a40edd95b986]しながら{近|ちか}づいて{来|き}て{何|なに}か{言|い}う。{誰|だれ}かと{思|おも}ったら、{我々|われわれ}を{迎|むか}えに{来|き}た[ガイド‖i_bcfc8f5c9c13]さんだった。
i_f632917d6e51,209,{4|し}{月|がつ}{2日|ふつか}　6{時|じ}30{分|ぷん}[{起床|きしょう}‖i_b3e6aba8a8e1]。{今日|きょう}は[ローマ‖i_fb1b4da80df7]{市内|しない}[{観光|かんこう}‖i_51c0ccd5f192]。お[{土産物|みやげもの}{屋|や}‖i_e14ea0d20145]さんは、{私|わたし}たちの{顔|かお}を{見|み}ると、まず「[ニーハオ‖i_3ffc5ad4dfa3]」と{呼|よ}びかけ、[{黙|だま}って‖i_7f05cd33db4f]いると、「[アンニョンハシムニカ‖i_969bc64e3133]」。{更|さら}に[{黙|だま}って‖i_7f05cd33db4f]いると、「こんにちは」。{海外旅行|かいがいりょこう}に{来|く}る[{東洋人|とうようじん}‖i_9839c7cf65dc]は{中|ちゅう}{国|ごく}、{韓国|かんこく}、{日|に}{本|ほん}の[{順|じゅん}‖i_91a66473b6d2]になっているのだろうか。
i_865de1261a02,209,{4|し}{月|がつ}{3日|みっか}　[ポンペイ‖i_a9cad946f79b][{見学|けんがく}‖i_44fdc44b2dd0]。[{西暦|せいれき}‖i_b45227663d23]79{年|ねん}に[{火山|かざん}‖i_7246226de76f]の[{爆発|ばくはつ}‖i_323a5bee8192]で{埋|う}まってしまった[ローマ‖i_fb1b4da80df7]{時|じ}{代|だい}の{都市|とし}だ。1900{年|ねん}{以|い}{上|じょう}も{昔|むかし}にこんな{立派|りっぱ}な{都市|とし}があったなんて、{信|しん}じられない。
i_12de5e115cf6,209,{4|し}{月|がつ}{4日|よっか}　{今日|きょう}は[{自由|じゆう}{行動|こうどう}‖i_1195cf724b0e]。レストランに{入|はい}ったら、[イタリア{語|ご}‖i_909d3c3c3901]ばかりが{聞|き}こえてきて、ちょっと{緊張|きんちょう}する。[{隅|すみ}‖i_ecf512716f8c]に{日|に}{本|ほん}{人|じん}らしい[グループ‖i_a8e728518a43]がいたので、[何と無く‖i_fcb09080f9f8][ほっと‖i_617f60fa2f99]する。{軽|かる}くお{辞儀|じぎ}をすると、[にっこり‖i_c0b2e49eb9be]{笑|わら}って、「[ニーハオ‖i_3ffc5ad4dfa3]」と{言|い}った。{相手|あいて}も{私|わたし}たちと{同|おな}じ{気持|きも}ちだったらしい。やはり{同|おな}じ[{東洋人|とうようじん}‖i_9839c7cf65dc]ということで、[{相通|あいつう}じる‖i_046ad04aac94]ものがあるのかもしれない。
i_487ff5c3e4d4,210,{今日|きょう}から{一週間|いっしゅうかん}、{宜|よろ}しくお{願|ねが}いします。
i_90d52be971f2,210,こちらこそ、[お{世話|せわ}になります‖i_a96e45b49ec7]。[スケジュール‖i_91b98f8abca2]{表|ひょう}、ありがとうございます。
i_d8ca7e629c18,210,{滞在|たいざい}{期|き}{間|かん}{中|ちゅう}、できるだけたくさんの{取材|しゅざい}ができるよう{予定|よてい}を{立|た}てました。ちょっと[ハード‖i_cffb59aedd98]{過|す}ぎますか。
i_a5d978920ed8,210,いいえ、[とんでもありません‖i_300ccc38b805]。{音楽|おんがく}、[ファッション‖i_fe9ee0b8f7d1]、{映画|えいが}、{食|た}べ{物|もの}、[{観光地|かんこうち}‖i_3874b38d30da]…どれも[{関心|かんしん}のある‖i_cf1be81b4084]{所|ところ}ばかりです。
i_9c4054adccc1,210,それから、{水曜日|すいようび}だけは{予定|よてい}を{入|い}れていません。もしよかったら、その{日|ひ}、[{有馬温泉|ありまおんせん}‖i_8e076ab1ab42]に{寄|よ}ってみませんか。
i_c63894eff839,210,{温泉|おんせん}ですか。
i_c23878b12153,210,ええ。1{日|にち}くらい[のんびり‖i_7bfd0e28a484]したほうがいいと{思|おも}って…。
i_2e0900271f21,210,ありがとうございます。ぜひ{行|い}ってみたいです。
i_36211654f6dd,210,わかりました。じゃあ、{早速|さっそく}{旅館|りょかん}を{予約|よやく}します。
i_286dfeca53d6,210,お{電|でん}{話|わ}ありがとうございます。「{有馬旅館|ありまりょかん}」でございます。
i_2d5d34a7d970,210,すみません、{予約|よやく}をお{願|ねが}いしたいんですが…。
i_3031af46066b,210,はい、ありがとうございます。ご{予定|よてい}はいつになりますか。
i_48fb19933e35,210,あさって、{2|に}{名|めい}で{1泊|いっぱく}なんですが、{空|あ}いているでしょうか。
i_fa332f7de1c2,210,はい、{20日|はつか}の{水曜日|すいようび}、{2|に}{名様|めいさま}で、ご{1泊|いっぱく}ですね。{少々|しょうしょう}お{待ち|まち}くださいませ。はい、ご{用意|ようい}できます。{1泊|いっぱく}{2食|にしょく}{付|つ}きで、お{1人|ひとり}{様|さま}{16000|いちまんろくせん}{円|えん}になりますが、{宜|よろ}しいですか。
i_9805e7e5a1a6,210,はい、{結構|けっこう}です。
i_6beae477d3cb,210,かしこまりました。それでは、お{名|な}{前|まえ}とお{電話番号|でんわばんごう}をお{願|ねが}いします。……
i_fbb9aec9e1ec,210,{日|に}{本|ほん}には、[{全国|ぜんこく}‖i_ab4a0d6da2bd]に{約|やく}{3000|さんぜん}の[{温泉地|おんせんち}‖i_d375a3a654d3]があり、{利用者|りようしゃ}は1{年間|ねんかん}に[{延|の}べ‖i_72893278ff64]1{億|おく}{4|よん}{千|せん}{万|まん}{人|にん}{以|い}{上|じょう}と{言|い}われている。
